"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","ll_ratio","psi_Brain_brain_3b_TSMRU_V102.star","psi_Brain_brain_3c_TSMRU_V103.star","psi_Brain_brain_a_TSMRU_V29.star","psi_SI_smallintestine_4a_TSMRU_V151.star","psi_SI_smallintestine_4b_TSMRU_V152.star","psi_SI_smallintestine_4c_TSMRU_V153.star","psi_SI_smallintestine_4d_TSMRU_V156.star","depth_Brain_brain_3b_TSMRU_V102.star","depth_Brain_brain_3c_TSMRU_V103.star","depth_Brain_brain_a_TSMRU_V29.star","depth_SI_smallintestine_4a_TSMRU_V151.star","depth_SI_smallintestine_4b_TSMRU_V152.star","depth_SI_smallintestine_4c_TSMRU_V153.star","depth_SI_smallintestine_4d_TSMRU_V156.star","fitPSI_Brain","fitPSI_SI","fitPSI_all","fitW_2group","fitW_all"
"chr15","ENSG00000159322","-","mutex_exons_3283",1,72752892,72753069,72753141,72755556,72755654,72771783,"chr15:g.72752892j72753069_72753141j72771783>72752892j72755556_72755654j72771783[splMUT]",0.57100734302786,0,0,0,0,0,0,0.105263157894737,14,22,14,25,30,21,57,7.21237238596754e-06,0.0280491978353096,0.0167555284284625,7.46144223326159,6.67813626781143
"chr15","ENSG00000159322","-","mutex_exons_3284",1,72752892,72753069,72753141,72760407,72760527,72771783,"chr15:g.72752892j72753069_72753141j72771783>72752892j72760407_72760527j72771783[splMUT]",0.481860433387491,0,0,0,0,0,0,0.0705882352941176,34,29,5,35,52,48,85,6.28630445889706e-06,0.0183548048477022,0.0117122127200834,9.95083188201401,9.46219662711085
"chr15","ENSG00000156642","-","mutex_exons_3285",0,73592137,73604373,73604447,73597022,73597369,73633125,"chr15:g.73592137j73604373_73604447j73633125>73592137j73597022_73597369j73633125[splMUT]",1.68775819986422e-08,0,0,0,NA,0,NA,0,85,292,294,0,2,0,2,6.77219410178776e-11,1.89519000180213e-10,5.21713760607199e-10,2.25216774566161,2.4952824167845
"chr15","ENSG00000138629","-","mutex_exons_3286",0,74458896,74459019,74459103,74460668,74460778,74461108,"chr15:g.74458896j74459019_74459103j74461108>74458896j74460668_74460778j74461108[splMUT]",0.749138346735286,0.142857142857143,0,0,0.2,0,NA,0.285714285714286,7,5,4,5,2,0,7,0.0631406161835411,0.214781761696354,0.133379656254456,201.540431644717,197.694910389404
"chr15","ENSG00000179151","-","mutex_exons_3287",0,74675142,74676941,74676983,74679802,74679925,74695880,"chr15:g.74675142j74676941_74676983j74695880>74675142j74679802_74679925j74695880[splMUT]",1.20740253350959e-08,1,1,1,1,1,NA,1,1,1,1,1,1,0,5,0.999999996150217,0.999999999610774,0.999999997237164,12.3037033202943,15.0465550026338
"chr15","ENSG00000179151","-","mutex_exons_3288",0,74675142,74676941,74677022,74679802,74679925,74695880,"chr15:g.74675142j74676941_74677022j74695880>74675142j74679802_74679925j74695880[splMUT]",1.04417381407984e-08,1,1,1,1,1,1,1,1,1,2,1,3,1,5,0.99999999591344,0.999999999614633,0.999999997727709,11.7244250796537,14.779907724687
"chr15","ENSG00000179151","-","mutex_exons_3289",0,74675142,74687091,74687179,74679802,74679925,74695880,"chr15:g.74675142j74687091_74687179j74695880>74675142j74679802_74679925j74695880[splMUT]",-2.32636558905597e-08,1,1,1,1,1,1,1,30,22,22,13,20,31,28,0.999999998802569,0.999999999834667,0.999999999948279,2.27172144873658,2.94259688700002
"chr15","ENSG00000178761","-","mutex_exons_3290",1,74900137,74901169,74901256,74900496,74900599,74901950,"chr15:g.74900137j74901169_74901256j74901950>74900137j74900496_74900599j74901950[splMUT]",0.186588990952828,0.375,1,0,1,0.5,0.5,0.285714285714286,8,1,3,1,6,4,7,0.33345191330603,0.445828619495632,0.400858323685135,199.919295993285,199.904713990446
"chr15","ENSG00000178761","-","mutex_exons_3291",1,74900137,74901169,74901256,74900496,74900631,74901950,"chr15:g.74900137j74901169_74901256j74901950>74900137j74900496_74900631j74901950[splMUT]",1.45906443066691,1,1,0,0.2,0.5,0.666666666666667,0.285714285714286,3,1,1,5,6,3,7,0.799264292312345,0.381788579992571,0.467404253483744,201.091434467882,42.7746023764496
"chr15","ENSG00000178761","-","mutex_exons_3292",0,74900137,74900598,74900599,74901169,74901256,74901950,"chr15:g.74900137j74900598_74900599j74901950>74900137j74901169_74901256j74901950[splMUT]",0.389681907273967,0.625,0,1,0,0.5,0.333333333333333,0.666666666666667,8,1,3,1,6,3,6,0.666413423712863,0.49874962842153,0.5702982045937,200.411793605855,199.928941925178
"chr15","ENSG00000178761","-","mutex_exons_3293",0,74900137,74900598,74900631,74901169,74901256,74901950,"chr15:g.74900137j74900598_74900631j74901950>74900137j74901169_74901256j74901950[splMUT]",1.07504171923626,0,0,1,0.8,0.5,0,0.666666666666667,3,1,1,5,6,2,6,0.200736797608109,0.577913311165598,0.467966890047708,197.369570432501,6.91345822110256
"chr15","ENSG00000140400","-","mutex_exons_3294",0,75364665,75365962,75366009,75365601,75365698,75366522,"chr15:g.75364665j75365962_75366009j75366522>75364665j75365601_75365698j75366522[splMUT]",0.017318545396753,0.75,0.1,NA,0.142857142857143,0.684210526315789,0.526315789473684,0.444444444444444,16,10,0,7,19,19,9,0.432839692898997,0.471432319792648,0.459105300274488,5.42740450364796,5.41399148747771
"chr15","ENSG00000260269","-","mutex_exons_3295",0,75527261,75570230,75570346,75597340,75597480,75598279,"chr15:g.75527261j75570230_75570346j75598279>75527261j75597340_75597480j75598279[splMUT]",0.83032926318556,1,NA,NA,1,0.125,1,0,1,0,0,2,8,1,5,0.999990113380088,0.396104154627496,0.474332264412291,2.0003206031879,2.00060043255139
"chr15","ENSG00000169371","-","mutex_exons_3296",0,75621051,75622342,75622490,75624715,75624935,75625336,"chr15:g.75621051j75622342_75622490j75625336>75621051j75624715_75624935j75625336[splMUT]",-3.08917318392332e-08,1,1,1,NA,1,NA,1,2,1,1,0,2,0,3,0.9999999980596,0.99999999232143,0.999999998480795,14.712788634891,16.2829723749447
"chr15","ENSG00000169371","-","mutex_exons_3297",0,75621056,75622342,75622490,75624715,75624935,75625336,"chr15:g.75621056j75622342_75622490j75625336>75621056j75624715_75624935j75625336[splMUT]",0.102791429591406,0.833333333333333,1,1,1,0.909090909090909,0.8,0.785714285714286,6,1,3,2,11,5,14,0.899285623559132,0.843153805468836,0.856859412751074,201.625738225533,201.754097571415
"chr15","ENSG00000169752","-","mutex_exons_3298",1,75961974,76005737,76005809,75969129,75969224,76009200,"chr15:g.75961974j76005737_76005809j76009200>75961974j75969129_75969224j76009200[splMUT]",1.04390096566931e-08,0,0,0,NA,0,NA,0,2,9,3,0,1,0,4,3.79348935646878e-10,5.13194060979851e-09,2.2705922461694e-09,6.04055755621513,10.7465308799043
"chr15","ENSG00000140374","-","mutex_exons_3299",0,76283825,76284365,76284460,76284805,76284927,76285637,"chr15:g.76283825j76284365_76284460j76285637>76283825j76284805_76284927j76285637[splMUT]",0.397901062608068,NA,0,NA,0.2,0.5,1,0.333333333333333,0,1,0,10,4,1,6,9.66044033553046e-06,0.336010558795739,0.320619686930973,200.153778302008,198.100638795511
"chr15","ENSG00000140374","-","mutex_exons_3300",0,76283825,76284853,76284927,76284365,76284460,76285637,"chr15:g.76283825j76284853_76284927j76285637>76283825j76284365_76284460j76285637[splMUT]",0.605325448027902,NA,1,NA,0.714285714285714,0.333333333333333,0,0.5,0,1,0,7,3,1,4,0.999990492315759,0.531310387519767,0.560576032376321,200.620912448989,189.849237048022
"chr15","ENSG00000173517","-","mutex_exons_3301",2,77182040,77197298,77197352,77239782,77239889,77252367,"chr15:g.77182040j77197298_77197352j77252367>77182040j77239782_77239889j77252367[splMUT]",0.670608549721703,1,0.2,NA,0,0,0,1,5,5,0,1,1,1,1,0.654794931292703,0.249989449922042,0.449123157334009,2.00108017792663,2.00112994091882
"chr15","ENSG00000173517","-","mutex_exons_3302",0,77252526,77254873,77254928,77284958,77285055,77286423,"chr15:g.77252526j77254873_77254928j77286423>77252526j77284958_77285055j77286423[splMUT]",0.970080285697987,0,0.166666666666667,0,0.6,0.107142857142857,0,0.217391304347826,23,6,10,5,28,15,23,0.0463773823563519,0.186867358416289,0.134348810965972,6.83737534379501,3.92491664193021
"chr15","ENSG00000173517","-","mutex_exons_3303",1,77252526,77254873,77254928,77284958,77285078,77286423,"chr15:g.77252526j77254873_77254928j77286423>77252526j77284958_77285078j77286423[splMUT]",1.17071721059769,0,0.0625,0,0.375,0.075,0,0.166666666666667,23,16,15,8,40,24,30,0.0260844383660579,0.119648473452628,0.0851199925448254,18.3955208678019,8.03944165042303
"chr15","ENSG00000173517","-","mutex_exons_3304",5,77286504,77357049,77357099,77361315,77361431,77365163,"chr15:g.77286504j77357049_77357099j77365163>77286504j77361315_77361431j77365163[splMUT]",1.47278812387861,0.545454545454545,0,0.142857142857143,NA,0.5,1,1,11,6,7,0,16,1,1,0.245902426329474,0.627098743904468,0.39498341483611,7.36929365306059,5.85330699249443
"chr15","ENSG00000103740","-","mutex_exons_3305",0,78194726,78208002,78208102,78226455,78226605,78234371,"chr15:g.78194726j78208002_78208102j78234371>78194726j78226455_78226605j78234371[splMUT]",0.131320832391526,0.955357142857143,0.971428571428571,0.951807228915663,1,1,1,NA,112,70,83,1,1,1,0,0.956766891683016,0.999990053617948,0.957434673604599,201.870537787894,201.961060055449
"chr15","ENSG00000103811","-","mutex_exons_3306",0,78925440,78926782,78926830,78927368,78927436,78927713,"chr15:g.78925440j78926782_78926830j78927713>78925440j78927368_78927436j78927713[splMUT]",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,NA,NA,0.999999996553157,NA,16.7009677993541
"chr15","ENSG00000117899","-","mutex_exons_3307",0,80952296,80952937,80953036,80978931,80979477,80989579,"chr15:g.80952296j80952937_80953036j80989579>80952296j80978931_80979477j80989579[splMUT]",0.647666136774403,1,NA,NA,NA,0.5,0.666666666666667,0.333333333333333,1,0,0,0,4,3,3,0.999990606850849,0.500000021576963,0.546106885588864,201.900390063462,198.089055173436
"chr15","ENSG00000214575","-","mutex_exons_3308",0,82627367,82641625,82641682,82628364,82628556,82647137,"chr15:g.82627367j82641625_82641682j82647137>82627367j82628364_82628556j82647137[splMUT]",2.53063751505551,0,0,0,0,0.285714285714286,0.142857142857143,0.444444444444444,8,6,2,6,7,7,18,9.97692272566294e-06,0.256908890848786,0.146823532276579,14.8990513317526,4.67495248383495
"chr15","ENSG00000169609","-","mutex_exons_3309",1,82988828,83008548,83008586,82989106,82989157,83010237,"chr15:g.82988828j83008548_83008586j83010237>82988828j82989106_82989157j83010237[splMUT]",1.19702845520813,NA,0,NA,0.4,1,0.714285714285714,0.8,0,1,0,5,4,7,5,9.62647496619799e-06,0.714460738049544,0.680985852147557,194.506684329428,174.41928139107
"chr15","ENSG00000169609","-","mutex_exons_3310",1,82988828,82989106,82989157,83008548,83008675,83010237,"chr15:g.82988828j82989106_82989157j83010237>82988828j83008548_83008675j83010237[splMUT]",0.39457618979996,0,0.0526315789473684,0,0.0857142857142857,0,0.0303030303030303,0.0169491525423729,50,19,23,35,52,66,59,0.0118151693709497,0.0290633100242324,0.0238269434569052,196.459728905995,109.481982969132
"chr15","ENSG00000169609","-","mutex_exons_3311",2,82988828,83008548,83008586,82991932,82992046,83010237,"chr15:g.82988828j83008548_83008586j83010237>82988828j82991932_82992046j83010237[splMUT]",NA,NA,NA,NA,1,1,1,0.666666666666667,0,0,0,2,4,5,6,NA,NA,0.897133318173874,NA,6.80276482617299
"chr15","ENSG00000169609","-","mutex_exons_3312",0,82988828,83008548,83008586,82991956,82992046,83010237,"chr15:g.82988828j83008548_83008586j83010237>82988828j82991956_82992046j83010237[splMUT]",NA,NA,NA,NA,1,1,1,1,0,0,0,2,4,5,4,NA,NA,0.999999997597488,NA,12.6160445444325
"chr15","ENSG00000169609","-","mutex_exons_3313",1,82990655,83008548,83008586,82991932,82992046,83010237,"chr15:g.82990655j83008548_83008586j83010237>82990655j82991932_82992046j83010237[splMUT]",1.93880672458649,0,NA,NA,NA,0.75,0,1,2,0,0,0,8,1,3,8.4681596407246e-06,0.748763593837023,0.522206383868986,201.718415418043,2.00245630010364
"chr15","ENSG00000169609","-","mutex_exons_3314",0,82990655,83008548,83008586,82991956,82992046,83010237,"chr15:g.82990655j83008548_83008586j83010237>82990655j82991956_82992046j83010237[splMUT]",NA,NA,NA,NA,NA,1,0,0.75,0,0,0,0,6,1,4,NA,NA,0.736158970767695,NA,3.12936518322227
"chr15","ENSG00000189136","-","mutex_exons_3315",0,84527667,84534180,84534238,84532189,84532290,84538532,"chr15:g.84527667j84534180_84534238j84538532>84527667j84532189_84532290j84538532[splMUT]",-1.18121086245537e-08,0,0,NA,0,0,0,0,3,3,0,2,6,30,30,4.13762087722971e-10,4.97889709764853e-10,9.38176939268007e-13,2.75998663440248,2.43107489040632
"chr15","ENSG00000189136","-","mutex_exons_3316",0,84555070,84561960,84562061,84569505,84569654,84570599,"chr15:g.84555070j84561960_84562061j84570599>84555070j84569505_84569654j84570599[splMUT]",0.145673673260937,0,0,0,0,0,0.0222222222222222,0,19,4,1,8,42,90,172,8.6066071019234e-06,0.00712107593387272,0.00617072090289301,72.5327363235705,77.8217350387998
"chr15","ENSG00000189136","-","mutex_exons_3317",0,84555070,84561960,84562061,84569505,84569679,84570599,"chr15:g.84555070j84561960_84562061j84570599>84555070j84569505_84569679j84570599[splMUT]",0.149356387468328,0,0,0,0,0,0.024390243902439,0,17,5,1,8,42,82,163,8.47717370143106e-06,0.0076397276034036,0.00657280928794036,62.6089098019335,67.7869488908064
"chr15","ENSG00000189136","-","mutex_exons_3318",0,84555070,84561960,84562061,84569505,84569683,84570599,"chr15:g.84555070j84561960_84562061j84570599>84555070j84569505_84569683j84570599[splMUT]",0.157610969693166,0,0,0,0,0,0.0217391304347826,0,23,4,1,10,50,92,172,8.40992775566741e-06,0.00676669375844465,0.00580454805052224,73.8693651164859,78.6424582111915
"chr15","ENSG00000140612","-","mutex_exons_3319",0,84670782,84679932,84679969,84679226,84679287,84680713,"chr15:g.84670782j84679932_84679969j84680713>84670782j84679226_84679287j84680713[splMUT]",2.44748032278744,0.992307692307692,1,1,0.909090909090909,0.25,1,0.571428571428571,130,85,67,11,4,7,7,0.995648429128036,0.757930016799766,0.877285729690994,201.676157508222,2.00328873064036
"chr15","ENSG00000140612","-","mutex_exons_3320",0,84670799,84679932,84679969,84679226,84679287,84680713,"chr15:g.84670799j84679932_84679969j84680713>84670799j84679226_84679287j84680713[splMUT]",1.35992157483707,1,1,1,1,1,1,0.6,56,34,33,5,1,4,5,0.99999449271849,0.881258140911883,0.963046620177298,4.14950507190647,2.00547688324174
"chr15","ENSG00000140612","-","mutex_exons_3321",0,84691644,84714731,84714866,84691970,84692120,84716025,"chr15:g.84691644j84714731_84714866j84716025>84691644j84691970_84692120j84716025[splMUT]",0.145991687317693,0.75,1,1,1,0.936363636363636,0.983606557377049,0.942148760330578,12,13,17,17,110,122,121,0.932548200731588,0.956913632328171,0.952213758428658,101.829224412714,60.6706370471198
"chr15","ENSG00000140521","-","mutex_exons_3322",1,89319350,89320766,89320869,89321125,89321260,89322742,"chr15:g.89319350j89320766_89320869j89322742>89319350j89321125_89321260j89322742[splMUT]",1.00066344786291,1,1,1,0.981132075471698,0.984126984126984,1,1,65,40,29,53,63,54,39,0.999999065178286,0.989249202010177,0.993469147844195,201.900903453901,201.812561659283
"chr15","ENSG00000140519","-","mutex_exons_3323",1,89477974,89479322,89479457,89483067,89483217,89486799,"chr15:g.89477974j89479322_89479457j89486799>89477974j89483067_89483217j89486799[splMUT]",NA,0,0.444444444444444,0.25,NA,NA,NA,NA,5,18,8,0,0,0,0,NA,NA,0.299856015840526,NA,28.7937756324134
"chr15","ENSG00000140519","-","mutex_exons_3324",1,89477974,89479322,89479457,89483067,89483244,89486799,"chr15:g.89477974j89479322_89479457j89486799>89477974j89483067_89483244j89486799[splMUT]",NA,NA,1,1,NA,NA,NA,NA,0,8,2,0,0,0,0,NA,NA,0.999999997303426,NA,9.55201405628768
"chr15","ENSG00000140519","-","mutex_exons_3325",3,89479488,89483115,89483217,89480261,89480408,89486799,"chr15:g.89479488j89483115_89483217j89486799>89479488j89480261_89480408j89486799[splMUT]",NA,0.5,0.384615384615385,0.857142857142857,NA,NA,NA,NA,10,26,7,0,0,0,0,NA,NA,0.524626351358985,NA,20.297461623235
"chr15","ENSG00000140519","-","mutex_exons_3326",1,89479488,89483115,89483217,89480261,89480938,89486799,"chr15:g.89479488j89483115_89483217j89486799>89479488j89480261_89480938j89486799[splMUT]",NA,0.5,0.384615384615385,0.857142857142857,NA,NA,NA,NA,10,26,7,0,0,0,0,NA,NA,0.524626351358985,NA,20.297461623235
"chr15","ENSG00000166825","-","mutex_exons_3327",1,89801607,89801761,89801912,89802407,89802593,89803239,"chr15:g.89801607j89801761_89801912j89803239>89801607j89802407_89802593j89803239[splMUT]",0.190616593173702,NA,0,NA,0.176136363636364,0,0,NA,0,1,0,176,1,1,0,8.85171769687633e-06,0.174071569633847,0.172209831900728,201.984388931132,201.589816193948
"chr15","ENSG00000247809","-","mutex_exons_3328",0,96191394,96271703,96271798,96220378,96220475,96282832,"chr15:g.96191394j96271703_96271798j96282832>96191394j96220378_96220475j96282832[splMUT]",NA,NA,NA,NA,NA,1,0.772727272727273,1,0,0,0,0,23,22,25,NA,NA,0.932443319959671,NA,2.71548680791922
"chr15","ENSG00000251209","-","mutex_exons_3329",0,97743483,97808992,97809081,97758490,97758661,97873953,"chr15:g.97743483j97808992_97809081j97873953>97743483j97758490_97758661j97873953[splMUT]",NA,NA,0,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,NA,NA,2.95457237316561e-09,NA,16.6568476602344
"chr15","ENSG00000103852","-","mutex_exons_3330",8,99138127,99139317,99139399,99139137,99139266,99156148,"chr15:g.99138127j99139317_99139399j99156148>99138127j99139137_99139266j99156148[splMUT]",0.0744844500282795,1,0.8,0.6,0.818181818181818,0.979591836734694,0.91566265060241,0.892857142857143,25,10,5,11,98,83,84,0.884950070381258,0.911413437335605,0.902995711726935,24.7009398110711,21.9442543558624
"chr15","ENSG00000103852","-","mutex_exons_3331",3,99138127,99139137,99139266,99139317,99139467,99156148,"chr15:g.99138127j99139137_99139266j99156148>99138127j99139317_99139467j99156148[splMUT]",0.000552514354652089,0,0.25,0.666666666666667,0.333333333333333,0.0307692307692308,0.175,0.2,18,8,3,6,65,40,45,0.177330170920319,0.173407116430005,0.174699780082878,8.5212988590453,8.49191623591449
"chr15","ENSG00000103852","-","mutex_exons_3332",5,99138127,99139137,99139266,99139317,99139744,99156148,"chr15:g.99138127j99139137_99139266j99156148>99138127j99139317_99139744j99156148[splMUT]",0.00152306289084692,0,0.222222222222222,0.5,0.285714285714286,0.0303030303030303,0.166666666666667,0.157894736842105,22,9,4,7,66,42,57,0.14256268433078,0.147881940375773,0.146163122368684,12.1884362682032,12.2454490846554
"chr15","ENSG00000103852","-","mutex_exons_3333",0,99200096,99215621,99215739,99208810,99208974,99218588,"chr15:g.99200096j99215621_99215739j99218588>99200096j99208810_99208974j99218588[splMUT]",NA,NA,NA,NA,NA,1,1,1,0,0,0,0,6,6,15,NA,NA,0.999999999706263,NA,5.12429883274451
"chr15","ENSG00000103852","-","mutex_exons_3334",0,99245510,99248188,99248310,99249171,99249321,99249417,"chr15:g.99245510j99248188_99248310j99249417>99245510j99249171_99249321j99249417[splMUT]",3.23724402706455,0.5,1,NA,0.5,0.0769230769230769,0,0.0869565217391304,4,1,0,2,13,14,23,0.600799976238241,0.0787176244712933,0.214047720616907,200.957501736855,4.59767894115684
"chr15","ENSG00000183060","-","mutex_exons_3335",0,99729731,99732929,99733028,99731555,99732007,99733345,"chr15:g.99729731j99732929_99733028j99733345>99729731j99731555_99732007j99733345[splMUT]",5.41645803764368e-08,0,0,0,0,0,NA,0,3,3,8,1,8,0,4,4.26833321648079e-10,1.09735713622529e-10,2.6549935590827e-09,4.08479519552676,10.3631932176754
"chr15","ENSG00000140471","-","mutex_exons_3336",0,100580352,100580801,100580945,100580444,100580736,100602121,"chr15:g.100580352j100580801_100580945j100602121>100580352j100580444_100580736j100602121[splMUT]",2.35914469927421,0.285714285714286,0.235294117647059,0.538461538461538,0.789473684210526,0.658536585365854,0.455882352941176,0.5,35,17,13,19,41,68,54,0.333559201781418,0.57194720414804,0.493800231282837,41.0706787358174,11.7223054507947
"chr15","ENSG00000131873","-","mutex_exons_3337",0,101178980,101217999,101218068,101187993,101188219,101235082,"chr15:g.101178980j101217999_101218068j101235082>101178980j101187993_101188219j101235082[splMUT]",5.19922416231111e-08,0,0,NA,NA,0,0,0,5,3,0,0,2,2,18,5.95415406593972e-11,1.96075873416206e-10,2.72736813548938e-09,2.89154109000335,7.29610253866466
"chr16","ENSG00000167930","+","mutex_exons_3338",0,234857,246957,247069,248244,248397,249549,"chr16:g.234857j246957_247069j249549>234857j248244_248397j249549[splMUT]",3.84740578716923,0,1,1,0,0,0,0,3,3,1,12,1,4,4,0.635894903914493,6.1705162635512e-06,0.166911374845932,2.00035740787369,2.00033942577683
"chr16","ENSG00000167930","+","mutex_exons_3339",0,234857,248348,248397,246957,247069,249549,"chr16:g.234857j248348_248397j249549>234857j246957_247069j249549[splMUT]",4.11141312013805,1,0,0,1,1,1,1,2,3,1,13,1,3,4,0.317668536358189,0.999999997348325,0.82298820761367,2.00000000244991,2.00040964658562
"chr16","ENSG00000103202","+","mutex_exons_3340",0,397313,397879,397902,398208,398385,398990,"chr16:g.397313j397879_397902j398990>397313j398208_398385j398990[splMUT]",0.262289656363137,0,0,0,0,0,0,0.0476190476190476,9,2,16,1,45,28,21,3.56437922364235e-06,0.0113613086593267,0.00875198637496122,201.335161240011,200.677999117337
"chr16","ENSG00000103202","+","mutex_exons_3341",0,397313,397879,397902,398208,398394,398990,"chr16:g.397313j397879_397902j398990>397313j398208_398394j398990[splMUT]",0.36846260059896,0,0,0,0,0,0,0.0833333333333333,11,7,20,6,46,41,12,5.50202063844774e-06,0.0151435950199279,0.00894901820328114,24.5011066081294,46.6201959412002
"chr16","ENSG00000242612","+","mutex_exons_3342",0,405024,406346,406361,405146,405224,407425,"chr16:g.405024j406346_406361j407425>405024j405146_405224j407425[splMUT]",0.161637319201205,1,1,0.833333333333333,1,1,1,0.666666666666667,7,4,12,19,3,9,3,0.916556583927786,0.964645000893582,0.941484654669314,27.5704989042661,10.297579770534
"chr16","ENSG00000242612","+","mutex_exons_3343",2,405024,406346,406397,405146,405224,407425,"chr16:g.405024j406346_406397j407425>405024j405146_405224j407425[splMUT]",0.118218363013028,1,1,0.904761904761905,1,1,1,0.75,11,7,21,21,3,10,4,0.949296657673604,0.97278359577834,0.960876158930983,201.044948049283,50.0806735638497
"chr16","ENSG00000103197","+","mutex_exons_3344",0,2080377,2081672,2081798,2080505,2080798,2082436,"chr16:g.2080377j2081672_2081798j2082436>2080377j2080505_2080798j2082436[splMUT]",1.2234589874538e-07,1,1,1,1,1,1,1,10,14,4,6,23,13,1,0.999999999984406,0.999999999925451,0.999999996841403,2.33136841169296,5.79877130580633
"chr16","ENSG00000059122","+","mutex_exons_3345",2,2914289,2915408,2915476,2928824,2928917,2929613,"chr16:g.2914289j2915408_2915476j2929613>2914289j2928824_2928917j2929613[splMUT]",1.87923103260048,0,0,0,0,0.181818181818182,0,0.5,11,4,3,1,11,7,2,2.37486584235351e-06,0.143689013886678,0.078281348708709,201.834658220418,16.9449113843975
"chr16","ENSG00000059122","+","mutex_exons_3346",0,2933979,2934615,2934667,2934745,2934800,2936640,"chr16:g.2933979j2934615_2934667j2936640>2933979j2934745_2934800j2936640[splMUT]",0.52846938986734,0,1,1,0.5,0.2,NA,0.4,5,3,5,2,5,0,5,0.708810135411364,0.402177502293547,0.518778029071895,2.00153151590483,2.00167427337427
"chr16","ENSG00000008517","+","mutex_exons_3347",10,3065826,3067377,3067415,3067443,3067613,3067984,"chr16:g.3065826j3067377_3067415j3067984>3065826j3067443_3067613j3067984[splMUT]",0.556970172947274,0.662721893491124,0.633333333333333,0.671641791044776,0.612429731417864,0.659025787965616,0.567567567567568,0.59047619047619,169,30,67,3202,349,74,210,0.660046039325398,0.614769145726982,0.626784500390963,201.916866472917,201.759958762852
"chr16","ENSG00000008517","+","mutex_exons_3348",10,3065826,3067377,3067415,3067443,3067613,3068180,"chr16:g.3065826j3067377_3067415j3068180>3065826j3067443_3067613j3068180[splMUT]",0.169323821572954,1,1,0.955555555555556,0.996649916247906,0.99468085106383,1,0.990566037735849,106,18,45,1791,188,42,106,0.988085115679167,0.993425703565587,0.992493510588084,201.887181286527,201.828241021121
"chr16","ENSG00000228146","+","mutex_exons_3349",0,3144831,3145679,3145778,3144984,3145287,3145918,"chr16:g.3144831j3145679_3145778j3145918>3144831j3144984_3145287j3145918[splMUT]",NA,NA,NA,NA,1,1,NA,NA,0,0,0,2,1,0,0,NA,NA,0.999999996253144,NA,17.5186951990902
"chr16","ENSG00000006194","+","mutex_exons_3350",1,3284205,3288454,3288570,3285059,3285239,3289393,"chr16:g.3284205j3288454_3288570j3289393>3284205j3285059_3285239j3289393[splMUT]",2.97858130859753,0.487179487179487,0.583333333333333,0.65,0.75,0.660194174757282,0.679012345679012,0.747126436781609,78,24,20,20,103,81,87,0.539506344248703,0.69868327326059,0.648064340325735,201.67834796818,53.1467200704882
"chr16","ENSG00000006194","+","mutex_exons_3351",0,3284205,3288470,3288570,3285059,3285239,3289393,"chr16:g.3284205j3288470_3288570j3289393>3284205j3285059_3285239j3289393[splMUT]",3.7432842903529,0.436619718309859,0.411764705882353,0.533333333333333,0.615384615384615,0.602272727272727,0.633802816901408,0.714285714285714,71,17,15,13,88,71,77,0.448574667062493,0.646424272113646,0.577711165801217,201.448013655902,40.7927878276959
"chr16","ENSG00000103423","+","mutex_exons_3352",1,4426092,4441506,4441575,4437402,4437485,4442268,"chr16:g.4426092j4441506_4441575j4442268>4426092j4437402_4437485j4442268[splMUT]",1.9567021780631e-08,1,1,1,1,1,1,1,59,48,41,37,84,107,96,0.999999999927232,0.999999999723784,0.999999999541967,2.16950968433054,2.85819908499178
"chr16","ENSG00000103415","+","mutex_exons_3353",0,4476487,4488644,4488742,4483633,4483738,4505484,"chr16:g.4476487j4488644_4488742j4505484>4476487j4483633_4483738j4505484[splMUT]",-9.35346733399456e-09,NA,0,NA,0,0,0,0,0,1,0,2,2,1,2,2.37490028673416e-08,7.70261366554452e-10,2.50869109710738e-09,16.6847388635649,17.2301945227473
"chr16","ENSG00000103415","+","mutex_exons_3354",0,4476487,4496146,4496250,4483633,4483738,4505484,"chr16:g.4476487j4496146_4496250j4505484>4476487j4483633_4483738j4505484[splMUT]",0.598396560352271,NA,0.75,1,0.75,0.333333333333333,0,0.333333333333333,0,4,1,8,3,1,3,0.799122404570942,0.530078301781371,0.597864948297206,196.062206580755,194.28290227195
"chr16","ENSG00000103415","+","mutex_exons_3355",1,4476487,4483633,4483738,4496146,4496266,4505484,"chr16:g.4476487j4483633_4483738j4505484>4476487j4496146_4496266j4505484[splMUT]",1.73193726565121,0,0.166666666666667,0,0.181818181818182,0.666666666666667,1,0.666666666666667,1,6,4,11,3,1,3,0.0968074329656314,0.425082247193378,0.288739684602185,23.4318458885737,28.4609008311792
"chr16","ENSG00000103415","+","mutex_exons_3356",0,4476487,4483633,4483738,4502814,4502959,4505484,"chr16:g.4476487j4483633_4483738j4505484>4476487j4502814_4502959j4505484[splMUT]",1.18239941381592,0,0.25,0,0.5,0.333333333333333,0.25,0.333333333333333,1,4,5,4,6,4,6,0.100712597688925,0.350769606191043,0.267134101756636,200.933213046246,200.140024579858
