contig,gene,strand,event_id,confirmed,exon_pre_end,exon1_start,exon1_end,exon2_start,exon2_end,exon_aft_start,event_jid,colon_8a_TSMRU_colon_8a._iso1,colon_8b_TSMRU_colon_8b._iso1,colon_a_TSMRU_V10.star_iso1,colon_b_TSMRU_V11.star_iso1,colon_c_TSMRU_V14.star_iso1,colon_d_TSMRU_V15.star_iso1,colon_f_TSMRU_V22.star_iso1,duodenum_4b_TSMRU_V145.s_iso1,duodenum_4c_TSMRU_V150.s_iso1,rectum_8a_TSMRU_rectum_8_iso1,rectum_8b_TSMRU_rectum_8_iso1,rectum_8c_TSMRU_rectum_8_iso1,rectum_8d_TSMRU_rectum_8_iso1,smallintestine_4a_TSMRU__iso1,smallintestine_4b_TSMRU__iso1,smallintestine_4c_TSMRU__iso1,smallintestine_4d_TSMRU__iso1,colon_8a_TSMRU_colon_8a._iso2,colon_8b_TSMRU_colon_8b._iso2,colon_a_TSMRU_V10.star_iso2,colon_b_TSMRU_V11.star_iso2,colon_c_TSMRU_V14.star_iso2,colon_d_TSMRU_V15.star_iso2,colon_f_TSMRU_V22.star_iso2,duodenum_4b_TSMRU_V145.s_iso2,duodenum_4c_TSMRU_V150.s_iso2,rectum_8a_TSMRU_rectum_8_iso2,rectum_8b_TSMRU_rectum_8_iso2,rectum_8c_TSMRU_rectum_8_iso2,rectum_8d_TSMRU_rectum_8_iso2,smallintestine_4a_TSMRU__iso2,smallintestine_4b_TSMRU__iso2,smallintestine_4c_TSMRU__iso2,smallintestine_4d_TSMRU__iso2
chr8,ENSG00000133742,-,mutex_exons_7856,0,85341659,85351731,85351784,85341754,85341808,85378046,chr8s-:g.85341659j85351731_85351784j85378046>85341659j85341754_85341808j85378046[splMUT],0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,4,6,2,1,0,0,1,5,1,4,0,0,0,0
chr8,ENSG00000133742,-,mutex_exons_7857,0,85341659,85342749,85342825,85341754,85341834,85378046,chr8s-:g.85341659j85342749_85342825j85378046>85341659j85341754_85341834j85378046[splMUT],48,60,58,103,356,204,82,0,0,174,355,133,492,0,0,0,0,0,2,1,4,6,2,1,0,0,1,5,1,4,0,0,0,0
chr8,ENSG00000133742,-,mutex_exons_7858,0,85341659,85349811,85349885,85341754,85341834,85378046,chr8s-:g.85341659j85349811_85349885j85378046>85341659j85341754_85341834j85378046[splMUT],57,40,11,21,116,0,29,0,0,91,204,73,255,0,0,0,0,0,2,1,4,6,2,1,0,0,1,5,1,4,0,0,0,0
chr8,ENSG00000133742,-,mutex_exons_7859,0,85341659,85351731,85351784,85341754,85341834,85378046,chr8s-:g.85341659j85351731_85351784j85378046>85341659j85341754_85341834j85378046[splMUT],0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,4,6,2,1,0,0,1,5,1,4,0,0,0,0
chr8,ENSG00000133742,-,mutex_exons_7860,0,85341659,85349811,85349885,85342749,85342825,85351731,chr8s-:g.85341659j85349811_85349885j85351731>85341659j85342749_85342825j85351731[splMUT],57,40,11,21,116,0,29,0,0,91,204,73,255,0,0,0,0,48,60,58,103,356,204,82,0,0,174,355,133,492,0,0,0,0
chr8,ENSG00000133742,-,mutex_exons_7861,0,85341659,85349811,85349885,85342749,85342825,85378046,chr8s-:g.85341659j85349811_85349885j85378046>85341659j85342749_85342825j85378046[splMUT],57,40,11,21,116,0,29,0,0,91,204,73,255,0,0,0,0,48,60,58,103,356,204,82,0,0,174,355,133,492,0,0,0,0
chr8,ENSG00000176623,-,mutex_exons_7862,1,86488639,86505300,86505379,86494829,86494966,86506995,chr8s-:g.86488639j86505300_86505379j86506995>86488639j86494829_86494966j86506995[splMUT],3,3,2,4,0,0,0,1,2,1,1,5,4,1,2,2,2,9,6,3,11,8,5,2,3,2,7,9,16,5,3,12,1,1
chr8,ENSG00000176623,-,mutex_exons_7863,0,86488639,86505300,86505379,86494829,86494970,86506995,chr8s-:g.86488639j86505300_86505379j86506995>86488639j86494829_86494970j86506995[splMUT],3,3,2,4,0,0,0,1,2,1,1,5,4,1,2,2,2,8,8,3,4,5,1,2,2,2,5,7,6,3,4,8,1,0
chr8,ENSG00000079102,-,mutex_exons_7864,0,91991889,92003302,92003380,91994487,91994623,92005116,chr8s-:g.91991889j92003302_92003380j92005116>91991889j91994487_91994623j92005116[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0
chr8,ENSG00000079102,-,mutex_exons_7865,0,92017363,92095028,92095171,92075965,92076132,92095347,chr8s-:g.92017363j92095028_92095171j92095347>92017363j92075965_92076132j92095347[splMUT],1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,8,2,0,3,1,0,5,7,3,2,0,3,3,2
chr8,ENSG00000205133,-,mutex_exons_7866,0,92954564,92964886,92964956,92960501,92960719,92966007,chr8s-:g.92954564j92964886_92964956j92966007>92954564j92960501_92960719j92966007[splMUT],3,1,1,0,4,1,0,0,0,4,1,1,3,1,0,9,0,1,3,3,4,3,3,1,2,0,1,1,3,4,2,0,1,0
chr8,ENSG00000156467,-,mutex_exons_7867,0,96231132,96231532,96231621,96231226,96231515,96231774,chr8s-:g.96231132j96231532_96231621j96231774>96231132j96231226_96231515j96231774[splMUT],20,11,10,42,13,13,15,5,7,29,24,23,20,14,12,7,10,29,15,4,36,20,10,9,10,12,15,22,20,20,8,11,9,8
chr8,ENSG00000156467,-,mutex_exons_7868,0,96231132,96231532,96231621,96231226,96231515,96235426,chr8s-:g.96231132j96231532_96231621j96235426>96231132j96231226_96231515j96235426[splMUT],5,4,6,13,7,7,6,1,1,11,12,8,10,7,7,3,3,1,0,0,2,0,0,1,0,0,1,2,1,1,0,0,0,0
chr8,ENSG00000156467,-,mutex_exons_7869,0,96231132,96231532,96231621,96231379,96231515,96231774,chr8s-:g.96231132j96231532_96231621j96231774>96231132j96231379_96231515j96231774[splMUT],20,11,10,42,13,13,15,5,7,29,24,23,20,14,12,7,10,53,31,13,93,48,27,24,17,24,29,36,37,39,26,21,17,18
chr8,ENSG00000156467,-,mutex_exons_7870,0,96231132,96231532,96231621,96231379,96231515,96235426,chr8s-:g.96231132j96231532_96231621j96235426>96231132j96231379_96231515j96235426[splMUT],5,4,6,13,7,7,6,1,1,11,12,8,10,7,7,3,3,25,16,9,59,28,17,16,7,12,15,16,18,20,18,10,8,10
chr8,ENSG00000132541,-,mutex_exons_7871,0,98108751,98111481,98111598,98113638,98113825,98117032,chr8s-:g.98108751j98111481_98111598j98117032>98108751j98113638_98113825j98117032[splMUT],0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,1,0,2,0,2,0,1,0,0,7,0,0,0,0
chr8,ENSG00000104361,-,mutex_exons_7872,0,98212501,98215808,98215833,98217039,98217286,98222479,chr8s-:g.98212501j98215808_98215833j98222479>98212501j98217039_98217286j98222479[splMUT],0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,8,14,4,13,7,7,2,1,3,19,12,7,21,2,5,7,3
chr8,ENSG00000034677,-,mutex_exons_7873,1,100288267,100312344,100312410,100303160,100303344,100313291,chr8s-:g.100288267j100312344_100312410j100313291>100288267j100303160_100303344j100313291[splMUT],0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,4,9,1,10,6,1,2,1,6,11,12,22,14,11,8,5,8
chr8,ENSG00000034677,-,mutex_exons_7874,1,100288267,100312344,100312410,100303160,100303401,100313291,chr8s-:g.100288267j100312344_100312410j100313291>100288267j100303160_100303401j100313291[splMUT],0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,4,9,1,10,6,1,2,1,6,11,13,22,14,11,8,5,8
chr8,ENSG00000070756,-,mutex_exons_7875,2,100709223,100709459,100709551,100712362,100712457,100712652,chr8s-:g.100709223j100709459_100709551j100712652>100709223j100712362_100712457j100712652[splMUT],5465,6741,1296,3949,3173,2307,704,1268,923,4744,4052,7034,5894,1303,1155,1388,1131,4584,5381,1251,3708,2903,2266,619,1015,846,3780,3188,5788,4655,1220,1040,1178,960
chr8,ENSG00000164924,-,mutex_exons_7876,1,100948900,100952850,100953149,100951929,100952308,100953269,chr8s-:g.100948900j100952850_100953149j100953269>100948900j100951929_100952308j100953269[splMUT],94,48,23,67,53,63,32,17,16,59,55,99,51,30,20,35,21,1405,944,438,1211,915,899,379,346,324,726,619,1365,1122,321,457,528,510
chr8,ENSG00000120963,-,mutex_exons_7877,2,101201743,101204650,101204693,101202333,101202452,101205435,chr8s-:g.101201743j101204650_101204693j101205435>101201743j101202333_101202452j101205435[splMUT],6,2,1,6,8,11,2,7,3,4,1,13,10,1,9,8,3,29,34,8,14,6,7,4,18,14,33,58,41,45,13,15,33,25
chr8,ENSG00000104490,-,mutex_exons_7878,0,101719648,101721213,101721351,101745831,101745993,101790862,chr8s-:g.101719648j101721213_101721351j101790862>101719648j101745831_101745993j101790862[splMUT],0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,1,0,8,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
chr8,ENSG00000104490,-,mutex_exons_7879,0,101719648,101750598,101750687,101721213,101721351,101779924,chr8s-:g.101719648j101750598_101750687j101779924>101719648j101721213_101721351j101779924[splMUT],0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,2,1,0,0,1,0
chr8,ENSG00000104490,-,mutex_exons_7880,0,101719648,101750598,101750687,101721213,101721351,101790862,chr8s-:g.101719648j101750598_101750687j101790862>101719648j101721213_101721351j101790862[splMUT],0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,1,0
chr8,ENSG00000104490,-,mutex_exons_7881,1,101719648,101750598,101750687,101745831,101745993,101790862,chr8s-:g.101719648j101750598_101750687j101790862>101719648j101745831_101745993j101790862[splMUT],0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,8,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
chr8,ENSG00000104490,-,mutex_exons_7882,1,101719648,101779924,101779979,101745831,101745993,101790862,chr8s-:g.101719648j101779924_101779979j101790862>101719648j101745831_101745993j101790862[splMUT],1,1,0,3,1,1,1,0,1,3,4,16,8,0,1,0,0,8,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
chr8,ENSG00000104490,-,mutex_exons_7883,0,101719648,101750598,101750687,101852572,101852670,101915809,chr8s-:g.101719648j101750598_101750687j101915809>101719648j101852572_101852670j101915809[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,2
chr8,ENSG00000104490,-,mutex_exons_7884,0,101719648,101887141,101887227,101750598,101750687,101915809,chr8s-:g.101719648j101887141_101887227j101915809>101719648j101750598_101750687j101915809[splMUT],15,8,6,19,13,3,0,4,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chr8,ENSG00000048392,-,mutex_exons_7885,0,102212889,102232231,102232304,102214054,102214158,102238827,chr8s-:g.102212889j102232231_102232304j102238827>102212889j102214054_102214158j102238827[splMUT],29,23,25,243,88,63,35,20,31,60,16,33,39,17,21,25,20,71,94,31,262,68,77,17,34,19,165,65,123,103,12,23,25,28
chr8,ENSG00000247081,-,mutex_exons_7886,0,103246684,103277978,103278021,103267242,103267520,103285838,chr8s-:g.103246684j103277978_103278021j103285838>103246684j103267242_103267520j103285838[splMUT],0,2,0,4,0,0,0,2,0,1,0,1,1,0,0,0,0,4,0,0,5,2,0,0,0,0,3,1,2,2,0,0,0,0
chr8,ENSG00000104408,-,mutex_exons_7887,1,108228391,108241799,108241913,108229070,108229195,108248613,chr8s-:g.108228391j108241799_108241913j108248613>108228391j108229070_108229195j108248613[splMUT],1614,1421,608,1859,1556,897,367,505,371,1174,962,2032,1589,556,541,573,411,1420,1168,314,1233,879,583,231,439,260,1067,1025,1573,1305,440,436,452,378
chr8,ENSG00000104408,-,mutex_exons_7888,4,108240075,108241886,108241913,108241799,108241866,108248613,chr8s-:g.108240075j108241886_108241913j108248613>108240075j108241799_108241866j108248613[splMUT],1614,1421,609,1864,1556,897,367,505,371,1174,965,2032,1589,556,541,573,411,1262,1240,576,1713,1250,830,285,456,315,1146,924,1712,1539,514,515,516,410
chr8,ENSG00000104408,-,mutex_exons_7889,0,108240075,108241799,108241866,108242112,108242256,108248613,chr8s-:g.108240075j108241799_108241866j108248613>108240075j108242112_108242256j108248613[splMUT],1262,1240,576,1713,1250,830,285,456,315,1146,924,1712,1539,514,515,516,410,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
chr8,ENSG00000104408,-,mutex_exons_7890,0,108240075,108241799,108241866,108242112,108242346,108248613,chr8s-:g.108240075j108241799_108241866j108248613>108240075j108242112_108242346j108248613[splMUT],1262,1240,576,1713,1250,830,285,456,315,1146,924,1712,1539,514,515,516,410,1,2,0,2,3,2,0,0,0,1,1,0,3,0,2,0,0
chr8,ENSG00000104408,-,mutex_exons_7891,0,108241913,108242112,108242256,108243293,108243460,108248613,chr8s-:g.108241913j108242112_108242256j108248613>108241913j108243293_108243460j108248613[splMUT],6,2,0,6,1,0,0,0,0,6,8,7,3,1,2,2,0,2,1,0,3,0,1,0,1,2,0,1,2,2,0,0,0,0
chr8,ENSG00000104408,-,mutex_exons_7892,0,108241913,108242112,108242256,108243293,108243463,108248613,chr8s-:g.108241913j108242112_108242256j108248613>108241913j108243293_108243463j108248613[splMUT],6,2,0,6,1,0,0,0,0,6,8,7,3,1,2,2,0,4,3,0,9,1,1,1,7,2,0,3,3,3,2,2,2,1
chr8,ENSG00000104408,-,mutex_exons_7893,0,108241913,108243293,108243460,108242112,108242346,108248613,chr8s-:g.108241913j108243293_108243460j108248613>108241913j108242112_108242346j108248613[splMUT],2,1,0,3,0,1,0,1,2,0,1,2,2,0,0,0,0,7,3,0,8,4,2,0,0,0,7,9,7,5,1,3,2,0
chr8,ENSG00000104408,-,mutex_exons_7894,0,108241913,108243293,108243463,108242112,108242346,108248613,chr8s-:g.108241913j108243293_108243463j108248613>108241913j108242112_108242346j108248613[splMUT],4,3,0,9,1,1,1,7,2,0,3,3,3,2,2,2,1,7,3,0,8,4,2,0,0,0,7,9,7,5,1,3,2,0
chr8,ENSG00000104408,-,mutex_exons_7895,0,108241929,108242112,108242256,108243293,108243463,108248613,chr8s-:g.108241929j108242112_108242256j108248613>108241929j108243293_108243463j108248613[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,6,1,0,1,6,0,0,2,1,1,2,2,2,1
chr8,ENSG00000104408,-,mutex_exons_7896,0,108241929,108243293,108243463,108242112,108242346,108248613,chr8s-:g.108241929j108243293_108243463j108248613>108241929j108242112_108242346j108248613[splMUT],2,2,0,6,1,0,1,6,0,0,2,1,1,2,2,2,1,1,1,0,2,3,2,0,0,0,1,1,0,3,0,1,0,0
chr8,ENSG00000147677,-,mutex_exons_7897,0,116658980,116726016,116726160,116697053,116697237,116755666,chr8s-:g.116658980j116726016_116726160j116755666>116658980j116697053_116697237j116755666[splMUT],1296,1009,298,1159,738,571,200,328,241,928,745,1217,1089,326,381,361,360,42,43,2,6,2,2,4,9,2,22,25,34,38,7,9,7,6
chr8,ENSG00000147677,-,mutex_exons_7898,0,116658980,116726016,116726172,116697053,116697237,116755666,chr8s-:g.116658980j116726016_116726172j116755666>116658980j116697053_116697237j116755666[splMUT],2350,1775,553,2307,1466,1152,404,563,412,1592,1262,2083,1832,594,612,596,597,42,43,2,6,2,2,4,9,2,22,25,34,38,7,9,7,6
chr8,ENSG00000147677,-,mutex_exons_7899,0,116726172,116734277,116734324,116737237,116737287,116755666,chr8s-:g.116726172j116734277_116734324j116755666>116726172j116737237_116737287j116755666[splMUT],4,6,0,6,2,3,0,0,1,5,2,5,5,1,0,1,2,7,0,2,2,5,2,2,1,0,1,3,3,0,0,1,0,0
chr8,ENSG00000147677,-,mutex_exons_7900,0,116726172,116737237,116737287,116734277,116734354,116755666,chr8s-:g.116726172j116737237_116737287j116755666>116726172j116734277_116734354j116755666[splMUT],7,0,2,2,5,2,2,1,0,1,3,3,0,0,1,0,0,3,5,1,4,1,2,0,0,0,2,1,4,3,1,0,1,2
chr8,ENSG00000156804,-,mutex_exons_7901,4,123513382,123514240,123514333,123514052,123514203,123531898,chr8s-:g.123513382j123514240_123514333j123531898>123513382j123514052_123514203j123531898[splMUT],916,163,282,301,191,105,131,57,44,151,965,190,350,24,124,83,48,18,1,4,14,2,0,2,1,2,10,22,3,10,1,0,1,0
chr8,ENSG00000104537,-,mutex_exons_7902,1,123712753,123735755,123735877,123735579,123735723,123737320,chr8s-:g.123712753j123735755_123735877j123737320>123712753j123735579_123735723j123737320[splMUT],110,67,51,56,89,135,14,561,159,131,31,370,261,474,93,276,508,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
chr8,ENSG00000164961,-,mutex_exons_7903,4,125083258,125083713,125083776,125083835,125084022,125091615,chr8s-:g.125083258j125083713_125083776j125091615>125083258j125083835_125084022j125091615[splMUT],71,60,25,97,63,48,22,30,9,69,59,105,75,23,20,29,30,11,3,42,82,88,51,21,9,3,8,7,11,12,4,7,16,6
chr8,ENSG00000245164,-,mutex_exons_7904,1,125936333,125950914,125950972,125945194,125946182,125951186,chr8s-:g.125936333j125950914_125950972j125951186>125936333j125945194_125946182j125951186[splMUT],0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7905,0,127174364,127187785,127187884,127179641,127179838,127197475,chr8s-:g.127174364j127187785_127187884j127197475>127174364j127179641_127179838j127197475[splMUT],0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7906,0,127174364,127187797,127187884,127179641,127179838,127197475,chr8s-:g.127174364j127187797_127187884j127197475>127174364j127179641_127179838j127197475[splMUT],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7907,0,127174364,127203163,127203220,127218810,127218919,127223538,chr8s-:g.127174364j127203163_127203220j127223538>127174364j127218810_127218919j127223538[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7908,0,127188115,127189910,127189982,127191662,127191847,127197475,chr8s-:g.127188115j127189910_127189982j127197475>127188115j127191662_127191847j127197475[splMUT],0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7909,0,127188115,127189910,127189982,127191666,127191847,127197475,chr8s-:g.127188115j127189910_127189982j127197475>127188115j127191666_127191847j127197475[splMUT],0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
chr8,ENSG00000254166,-,mutex_exons_7910,0,127203220,127208146,127208202,127208606,127208682,127208857,chr8s-:g.127203220j127208146_127208202j127208857>127203220j127208606_127208682j127208857[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0
chr8,ENSG00000153310,-,mutex_exons_7911,0,129879471,129880376,129880458,129879597,129879789,129903312,chr8s-:g.129879471j129880376_129880458j129903312>129879471j129879597_129879789j129903312[splMUT],8,8,6,13,16,8,8,3,2,23,5,11,15,19,7,3,13,4,2,2,3,2,1,0,0,0,6,1,4,5,0,0,1,0
chr8,ENSG00000153310,-,mutex_exons_7912,0,129879471,129894487,129894564,129879597,129879789,129903312,chr8s-:g.129879471j129894487_129894564j129903312>129879471j129879597_129879789j129903312[splMUT],3,2,0,3,0,0,0,0,0,1,2,1,1,0,1,0,0,4,2,2,3,2,1,0,0,0,6,1,4,5,0,0,1,0
chr8,ENSG00000153310,-,mutex_exons_7913,0,129879471,129896672,129896854,129879597,129879789,129903312,chr8s-:g.129879471j129896672_129896854j129903312>129879471j129879597_129879789j129903312[splMUT],4,4,3,8,0,3,0,2,0,5,3,6,4,3,0,1,0,4,2,2,3,2,1,0,0,0,6,1,4,5,0,0,1,0
chr8,ENSG00000153310,-,mutex_exons_7914,0,129879471,129896749,129896854,129879597,129879789,129903312,chr8s-:g.129879471j129896749_129896854j129903312>129879471j129879597_129879789j129903312[splMUT],3,3,1,10,2,3,0,2,0,6,1,4,10,2,0,0,0,4,2,2,3,2,1,0,0,0,6,1,4,5,0,0,1,0
chr8,ENSG00000153310,-,mutex_exons_7915,0,129879471,129894487,129894564,129880376,129880458,129903312,chr8s-:g.129879471j129894487_129894564j129903312>129879471j129880376_129880458j129903312[splMUT],3,2,0,3,0,0,0,0,0,1,2,1,1,0,1,0,0,8,8,6,13,16,8,8,3,2,23,5,11,15,19,7,3,13
chr8,ENSG00000153310,-,mutex_exons_7916,2,129879471,129880376,129880458,129896749,129896854,129903312,chr8s-:g.129879471j129880376_129880458j129903312>129879471j129896749_129896854j129903312[splMUT],8,8,6,13,16,8,8,3,2,23,5,11,15,19,7,3,13,3,3,1,10,2,3,0,2,0,6,1,4,10,2,0,0,0
chr8,ENSG00000153310,-,mutex_exons_7917,0,129879471,129894487,129894564,129896672,129896854,129903312,chr8s-:g.129879471j129894487_129894564j129903312>129879471j129896672_129896854j129903312[splMUT],3,2,0,3,0,0,0,0,0,1,2,1,1,0,1,0,0,4,4,3,8,0,3,0,2,0,5,3,6,4,3,0,1,0
chr8,ENSG00000153310,-,mutex_exons_7918,0,129879471,129894487,129894564,129896749,129896854,129903312,chr8s-:g.129879471j129894487_129894564j129903312>129879471j129896749_129896854j129903312[splMUT],3,2,0,3,0,0,0,0,0,1,2,1,1,0,1,0,0,3,3,1,10,2,3,0,2,0,6,1,4,10,2,0,0,0
chr8,ENSG00000153310,-,mutex_exons_7919,1,129904585,129912470,129912515,129912360,129912417,129970943,chr8s-:g.129904585j129912470_129912515j129970943>129904585j129912360_129912417j129970943[splMUT],2,9,1,6,4,6,0,2,0,4,0,1,5,0,0,4,7,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
chr8,ENSG00000153310,-,mutex_exons_7920,0,129904585,129912360,129912417,129948966,129949067,129970943,chr8s-:g.129904585j129912360_129912417j129970943>129904585j129948966_129949067j129970943[splMUT],0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
chr8,ENSG00000153310,-,mutex_exons_7921,1,129904585,129912470,129912515,129948966,129949067,129970943,chr8s-:g.129904585j129912470_129912515j129970943>129904585j129948966_129949067j129970943[splMUT],2,9,1,6,4,6,0,2,0,4,0,1,5,0,0,4,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
chr8,ENSG00000155926,-,mutex_exons_7922,0,133060200,133064111,133064179,133063580,133063728,133074853,chr8s-:g.133060200j133064111_133064179j133074853>133060200j133063580_133063728j133074853[splMUT],0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,6,1
chr8,ENSG00000147724,-,mutex_exons_7923,0,138310920,138367333,138367410,138358338,138358560,138367907,chr8s-:g.138310920j138367333_138367410j138367907>138310920j138358338_138358560j138367907[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8,ENSG00000169398,-,mutex_exons_7924,2,140890769,140984078,140984155,140925562,140925749,141001125,chr8s-:g.140890769j140984078_140984155j141001125>140890769j140925562_140925749j141001125[splMUT],3,2,3,9,6,1,3,2,6,5,0,0,1,2,8,9,0,22,11,21,28,32,27,3,9,16,16,10,20,15,4,12,12,8
chr8,ENSG00000169398,-,mutex_exons_7925,4,140890769,140984078,140984155,140925661,140925749,141001125,chr8s-:g.140890769j140984078_140984155j141001125>140890769j140925661_140925749j141001125[splMUT],3,2,3,9,6,1,3,2,6,5,0,0,1,2,8,9,0,50,35,45,68,76,48,16,18,32,53,43,45,41,19,27,28,28
chr8,ENSG00000169398,-,mutex_exons_7926,8,140890769,140948666,140948723,140983842,140984155,141001125,chr8s-:g.140890769j140948666_140948723j141001125>140890769j140983842_140984155j141001125[splMUT],11,3,4,21,19,15,6,1,4,8,11,12,9,11,6,8,11,4,4,3,16,5,3,3,3,6,3,4,1,3,2,9,9,1
chr8,ENSG00000169398,-,mutex_exons_7927,4,140890769,140948666,140948723,140984078,140984155,141001125,chr8s-:g.140890769j140948666_140948723j141001125>140890769j140984078_140984155j141001125[splMUT],11,3,4,21,19,15,6,1,4,8,11,12,9,11,6,8,11,3,2,3,9,6,1,3,2,6,5,0,0,1,2,8,9,0
chr8,ENSG00000169398,-,mutex_exons_7928,6,140925749,140948666,140948723,140983842,140984155,141001125,chr8s-:g.140925749j140948666_140948723j141001125>140925749j140983842_140984155j141001125[splMUT],9,5,3,22,21,12,8,1,5,13,10,14,3,13,11,6,4,3,3,3,13,4,1,3,3,6,8,2,1,3,2,9,9,2
chr8,ENSG00000247317,-,mutex_exons_7929,0,142982501,143012485,143012572,143009049,143009207,143018160,chr8s-:g.142982501j143012485_143012572j143018160>142982501j143009049_143009207j143018160[splMUT],0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8,ENSG00000247317,-,mutex_exons_7930,0,142982501,143012485,143012572,143017020,143017146,143018160,chr8s-:g.142982501j143012485_143012572j143018160>142982501j143017020_143017146j143018160[splMUT],0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
chr8,ENSG00000184428,-,mutex_exons_7931,0,143331339,143332487,143332657,143334108,143334285,143334740,chr8s-:g.143331339j143332487_143332657j143334740>143331339j143334108_143334285j143334740[splMUT],2,0,1,10,3,2,1,0,0,2,0,2,2,1,2,0,0,0,0,1,0,2,2,1,2,2,1,2,1,3,0,3,4,0
chr8,ENSG00000184428,-,mutex_exons_7932,0,143332601,143333796,143333927,143334108,143334285,143334740,chr8s-:g.143332601j143333796_143333927j143334740>143332601j143334108_143334285j143334740[splMUT],0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,1,0,1,0,0
chr8,ENSG00000104529,-,mutex_exons_7933,0,143580632,143581054,143581154,143583162,143583276,143586219,chr8s-:g.143580632j143581054_143581154j143586219>143580632j143583162_143583276j143586219[splMUT],53,32,12,46,10,11,14,16,16,19,14,11,47,13,12,17,10,8,4,1,7,7,3,4,4,5,7,6,6,5,5,6,7,2
chr8,ENSG00000104529,-,mutex_exons_7934,0,143580632,143581054,143581154,143583166,143583276,143586219,chr8s-:g.143580632j143581054_143581154j143586219>143580632j143583166_143583276j143586219[splMUT],53,32,12,46,10,11,14,16,16,19,14,11,47,13,12,17,10,8,4,1,7,7,3,4,4,5,7,6,6,5,5,6,7,2
chr8,ENSG00000104529,-,mutex_exons_7935,0,143580727,143581054,143581154,143583162,143583276,143586219,chr8s-:g.143580727j143581054_143581154j143586219>143580727j143583162_143583276j143586219[splMUT],998,349,401,1834,1057,727,365,665,470,397,299,330,1080,628,758,686,516,8,4,1,7,7,3,4,4,5,7,6,6,5,5,6,7,2
